,title,price,shop,commit
847,Python接口自动化测试/测试馒头铺从0到1职业规划丛书,45.43,博库网旗舰店,3
848,深入理解Python特性 图灵程序设计丛书,34.80,书海寻梦图书专营店,10+
849,数据结构——Python语言描述,49.70,文轩网旗舰店,30+
850,Python测试之道+自动化平台测试开发：Python测试开发实战,91.00,蓝墨水图书专营店,100+
851,数据科学手册,94.10,机械工业出版社,300+
852,【现货】Python编程从零基础到项目实战（微课视频版）,45.00,云图盛世图书专营店,7
853,2020年全国计算机等级考试二级教程 Python语言程序设计 教材+冲刺试卷 含上机题库,59.90,兰兴达图书专营店,100+
854,5本 深度学习+深度学习入门+Python编程基础+神经网络编程+TensorFlow 人工智能书籍,262.00,翔坤图书专营店,10+
855,Python深度学习 弗朗索瓦•肖莱 机器学习实战 python与人工智能 深度学习书籍,86.90,书海寻梦图书专营店,2
856,Python网络爬虫从入门到实践 实战开发 机械工业出版社,39.90,天都图书专营店,20+
857,【R】【R】Python神经网络编程 深度学习机器学习人工智能书籍 神经网络编程入门教程书,46.90,三新文化图书专营店,5
858,Python语言在Abaqus中的应用+ABAQUS Python二次开发攻略  2本,74.60,春雨图书专营店,5
859,Python深度学习 DeepLearningWithPython中文版人工智能入门书籍,77.90,博库网旗舰店,20+
860,【套装5本】Python深度学习实战人工智能书籍 Python神经网络编程 TensorFlow入,233.60,华心图书专营店,7
861,Python深度学习 人工智能 deep learning with python中文版机器学习实战,82.80,翰诚图书专营店,300+
862,Python绝技：运用Python成为顶级黑客 python编程教程书籍,41.00,华心图书专营店,50+
863,Python基础教程,36.90,电子工业出版社,2
864,Python 3破冰人工智能 从入门到实战 大学生数学建模竞赛数学建模算法与应用教程 机器学习深度,44.25,凤凰新华书店旗舰店,3
865,正版 全国计算机等级考试二级教程——Python语言程序设计 计算机等级考试二级教程,32.30,弗洛拉图书专营店,200+
866,Python深度学习实战 基于TensorFlow和Keras的聊天机器人以及,69.00,华心图书专营店,8
867,教孩子学编程 Python语言版,30.60,翔坤图书专营店,3
868,包邮 Python地理数据处理+Python地理空间分析指南 第2版,115.00,蓝墨水图书专营店,40+
869,玩转Python网络爬虫+ Python 新手学Django 2.0架站的16堂课web开发设计,207.00,书香神州图书专营店,5
870,Python趣味编程 从入门到人工智能 Python语言编程入门教材书籍,41.60,品阅轩图书专营店,8
871,包邮 2册 Python自动化测试实战+Selenium2自动化测试实战 基于Python语言书籍,97.00,书海寻梦图书专营店,7
872,实战深度学习算法：零起点通关神经网络模型（基于Python和NumPy实现）书籍,39.50,中图天下图书专营店,5
873,Python黑客攻防入门+Python黑帽子+Python绝技 全3册 程序设计教材 计算机程序编程,150.00,墨马图书旗舰店,9
874,Python人脸识别 从入门到工程实践 计算机视觉基础知识书籍,51.00,蓝墨水图书专营店,20+
875,笨办法学Python 3 Python编程零基础入门教程 python核心手册 Python从入门到,40.40,兴阅图书专营店,90+
876,Python快速编程入门 传智播客 黑马程序员 python编程从入门到实践基础视频教程编程爬虫,23.80,赣江图书专营店,20+
877,Python云原生+可伸缩架构+DevOps软件架构师行动指南  共3本,165.80,品阅轩图书专营店,2
878,量化投资 以Python为工具 Python语言处理 数据Python金融 量化投资,65.80,弗洛拉图书专营店,100+
879,包邮 从芯片到云端 Python物联网全栈开发实践 python全栈开发教程书籍,82.50,蓝墨水图书专营店,10+
880,【正版】Django企业开发实战 高效Python Web框架指南 web开发 the5fire力作,67.00,三新文化图书专营店,60+
881,包邮人工智能在信用债投资领域的应用 Python语言实践+Python金融衍生品大数据分析书籍,125.60,蓝墨水图书专营店,4
882,【现货正版】 Python编程无师自通 专业程序员的养成 宋秉金Python3网络爬虫项目编程,39.20,书海寻梦图书专营店,70+
883,玩转Django 2.0 黄永祥 深入剖析Django 2.0 Python Web网站项目开发实战,46.70,蓝墨水图书专营店,100+
884,Python 3网络爬虫开发实战 崔庆才Scrapy数据分析处理手册 数据抓取指南,62.37,武进新华图书专营店,20+
885,笨办法学Python3 python基础教程编程入门 编程python视频教程python书籍 py,36.00,墨马图书旗舰店,20+
886,Python数据分析与挖掘实战 大数据技术丛书 Python核心编程 Python语言开发入门教程,48.90,兴阅图书专营店,9
887,基于Python的大数据分析基础及实战 python书籍 python基础教程 编程入门 计算机编程,40.90,馨园青图书专营店,4
888,Python编程从入门到实践python3.5绝技核心编程基础教程网络爬虫入门书r3c,59.80,书海寻梦图书专营店,3
889,Python黑帽子 黑客与渗透测试编程之道  Python基础教程 计算机网络编程书籍,33.00,赣江图书专营店,40+
890,小天才学Python 编程教材 python编程快速上手 从入门到精通 小学生趣味入门编程课程,20.40,墨马图书旗舰店,5
891,Python自动化运维快速入门 Python自动化运维技术 Docker容器技术 Python教程书,33.80,墨马图书旗舰店,4
892,【包邮】Python程序员面试算法宝典+剑指Offer 名企面试官精讲典型编程题,98.00,蓝墨水图书专营店,100+
893,Python编程基础与案例集锦 中学版+中学生可以这样学Python书籍,62.60,品阅轩图书专营店,20+
894,笨办法学python3 基础编程从入门到实践 计算机程序设计从零到入门到实践 自学教材PYTHON,40.90,博库网旗舰店,4
895,正版书籍 Python数据分析实战 Python编程语言教程书籍 深入pandas库数据处,46.00,南京中译图书专营店,100+
896,Python从入门到项目实践 全彩版 明日科技 自学Python软件开发从入门到精通 网格爬虫,53.80,墨马图书旗舰店,70+
897,Python微服务开发+微服务设计模式和实践+Python设计模式三册套装,196.00,书香神州图书专营店,4
898,流畅的Python python编程教程书籍 python代码大全 python入门到精通,92.80,墨马图书旗舰店,10+
899,包邮 从零开始学Python数据分析：视频教学版/Python基础入门|8050882,44.80,互动创新图书专营店,4
900,Python 3.7从零开始学 计算机 互联网 程序设计 编程语言 Python 开发过程中的体会和,45.80,馨园青图书专营店,2
901,【包邮】Python测试驱动开发 用Python3测试驱动开发网页 web开发书籍,88.00,蓝墨水图书专营店,10+
902,青少年学Python 中小学生计算机编程入门 青少年编程入门教程 零基础学python编程 计算机,56.80,友杰图书专营店,10+
903,Python从入门到项目实践  Python编程从入门项目实践 pathon核心技术网络爬虫书,54.00,百华图书专营店,20+
904,正版包邮 小天才学人工智能+小天才学Python+小天才学Python教学指导 趣味编程,86.50,蓝墨水图书专营店,20+
905,零基础学Minecraft编程图文版+我的Python世界 玩《Minecraft 我的世界书籍,109.80,蓝墨水图书专营店,20+
906,官方正版包邮 Python编程：从数据分析到数据科学 Python语言基础教程数据科学大数据分析书籍,34.00,电子工业出版社官方旗舰店,10+
907,包邮 深度学习实践:计算机视觉+机器学习：使用opencv和python进行智能图像处理3本书籍,158.80,荣丰通达图书专营店,6
908,Python数据可视化之matplotlib精进+实践 数据分析从入门到实战精通系列 刘大成,95.80,蓝墨水图书专营店,2
909,教孩子学编程Python语言版 python从入门到实践 python核心技术,38.50,墨马图书旗舰店,100+
910,Head First Python(中文版)第二版 python从入门到实践 python编程,85.00,万品图书专营店,80+
911,人邮新书 Python 3网络爬虫开发实战 崔庆才Scrapy数据分析处理手册 数据抓取,91.90,华文兄弟图书专营店,10+
912,yyPython从入门到项目实践零基础 python编程从入门到实践 精通计算机程序设计pathon,54.34,尚卓图书专营店,2
913,人邮新书 Python 3网络爬虫开发实战 崔庆才Scrapy数据分析处理手册 数据抓取,76.00,五兄弟图书专营店,10+
914,包邮 Python编程实战：运用设计模式、并发和程序库创建高质量程序 计|3770418,44.80,互动出版网图书专营店,20+
915,笨办法学Python 3 编程从入门到实践教程书 Python基础教程自学书籍 代码基于,44.25,人民邮电出版社官方旗舰店,30+
916,教孩子学编程+父与子的编程之旅:与小卡特一起学PythonPython语言版python,95.60,书虫图书专营店,10+
917,Python量化交易实战 Python环境搭建技术 构建Python股票交易平台技术股票交易算法实现,45.70,墨马图书旗舰店,10+
918,图灵原创 PyTorch深度学习入门 深度学习教程 PyTorch框架 Python语言编程书,41.50,蓝墨水图书专营店,2
919,2本包邮Python编程无师自通程序员的养成+疯狂Python讲义 李刚   网络爬虫开发程序书籍,133.00,书海寻梦图书专营店,4
920,虫师自动化测试Selenium3自动化测试实战 基于Python语言+Web接口开发与自动化测试,90.40,品阅轩图书专营店,10+
921,官方正版包邮 小小的Python编程故事 编程儿童启蒙 写给孩子看的Python编程零基础入门书籍,34.50,电子工业出版社官方旗舰店,2
922,Python机器学习与量化投资 Python语言sklearn模块库内置机器学习算法 股市外汇比特,43.45,常州新华书店图书专营店,3
923,Python 3网络爬虫开发实战 项目开发教程书籍 分布式视频爬虫录音爬虫编写 数据爬取技术,66.00,墨马图书旗舰店,20+
924,Python漫游指南（影印版 英文版）,83.60,南京东南大学出版社,1900+
925,数据科学实战手册(R+Python),37.17,武进新华图书专营店,2
926,OpenCV3计算机视觉Python语言实现 原书第2版 人脸检测与识别,49.00,华心图书专营店,20+
927,青少年学Python 编程真好玩 趣学Python 赠教学视频 Python入门书 全彩,59.25,人民邮电出版社官方旗舰店,2
928,【正版包邮】 Python游戏编程入门 游戏开发 Python3爬虫数据分析编程教程 程序设计书籍,36.00,北京金鼎祥图书专营店,10+
929,正版 量化交易之路 用Python做股票量化分析 阿布 量化交易入门书籍 python机器,55.40,兴阅图书专营店,40+
930,包邮Python接口自动化测试 王浩然+Python自动化测试实战 无涯+自动化平台测试开发书籍,147.60,蓝墨水图书专营店,3
931,中学生可以这样学Python,34.10,清华大学出版社,500+
932,2019新书 自学是门手艺 没有自学能力的人没有未来 全彩 李笑来 Python编程自学教程书籍,51.40,华心图书专营店,5
933,深入浅出数据科学,62.10,人民邮电出版社,400+
934,Python与量化投资：从基础到实战,49.50,电子工业出版社官方旗舰店,20+
935,Python编程指南：语法基础、网络爬虫、数据可视化与项目实战,60.40,清华大学出版社,2
936,Python数据分析与应用：从数据获取到可视化,45.50,京东自营,70+
937,包邮 从零开始学Python网络爬虫 计算机与互联网 |6821955,38.30,互动出版网图书专营店,20+
938,正版书籍 人工智能在量化交易中的应用与实战 王征李晓波Python量化交易策略计算机网络程序设计神,50.00,恒久图书专营店,2
939,包邮计算机文化原书 第20版 [美]琼·詹姆里奇 帕森斯,75.80,蓝墨水图书专营店,4
940,Python数据分析,39.40,京东自营,7
941,Python大学教程/高等教育质量工程信息技术系列示范教材,60.40,清华大学出版社,5
942,【包邮】对比Excel 轻松学习Python数据分析+Python数据分析入门,86.60,蓝墨水图书专营店,10+
943,Django企业开发实战 高效Python Web框架指南+Flask Web开发 基于Python,126.00,墨涵图书专营店,4
944,量化投资：以Python为工具 Python语言处理 数据Python金融 量化投资,67.00,兴阅图书专营店,100+
945,包邮Python自然语言处理+Python自然语言处理实战核心技术与算法+Python文本分析,221.80,蓝墨水图书专营店,40+
946,图灵教育 和孩子一起玩编程 趣学python 少儿编程真好玩 中小学编程入门书 青少年编程培训班教材,51.75,人民邮电出版社官方旗舰店,30+
947,11招玩转网络安全 用python更安全+Python绝技:运用Python成为顶级黑客+灰帽黑客,208.00,蓝墨水图书专营店,9
